id,title,year,period,release_date,original_language,runtime,revenue,popularity,vote_average,vote_count,genres,production_countries,spoken_languages,production_companies,overview,status,tagline,imdb_id,poster_path,homepage
340488,Salt and Fire,2016,"(2013,2020]",2016-12-07,en,98,NA,0.757,4.942,77,"Drama, Thriller",Mexico,"English, Spanish","Benaroya Pictures, Canana, Construction Film, International Film Trust, Skellig Rock, The Fyzz","A scientist blames the head of a large company for an ecological disaster in South America. But when a volcano begins to show signs of erupting, they must unite to avoid a disaster.",Released,Sometimes redemption is out of reach,tt4441150,/3UkmGmAIJPLpBH2TXzNDO8kykkw.jpg,NA
340488,Salt and Fire,2016,"(2013,2020]",2016-12-07,en,98,NA,0.757,4.942,77,"Drama, Thriller",United States of America,"English, Spanish","Benaroya Pictures, Canana, Construction Film, International Film Trust, Skellig Rock, The Fyzz","A scientist blames the head of a large company for an ecological disaster in South America. But when a volcano begins to show signs of erupting, they must unite to avoid a disaster.",Released,Sometimes redemption is out of reach,tt4441150,/3UkmGmAIJPLpBH2TXzNDO8kykkw.jpg,NA
681138,Earth and the American Dream,1992,"[1950,2013]",1992-10-01,en,78,NA,0.4941,6.7,3,Documentary,United States of America,English,HBO,"A beautiful and disturbing film recounts America’s story from the environment’s point of view. From the arrival of Columbus to the simple wilderness living of the 16th and 17th centuries, through the agrarian lifestyle of the 18th century, the changes from the Industrial Revolution, to the 20th century when most of the planet’s resources have been depleted — this film examines the North American landscape and all the wildlife destruction, deforestation, soil depletion and pollution that have been wrought to make the American Dream come true.",Released,NA,tt0289172,/5zcLVCa1FSTAmYB4C7JHhpotp0q.jpg,http://lunaproductions.com/earth-and-the-american-dream/
416268,Coluboccoro,2007,"[1950,2013]",2007-01-01,ja,29,NA,0.4662,6,2,"Adventure, Animation, Fantasy",Japan,Japanese,Kenji Studio,"A sci-fi, eco-conscious fantasy about a 14-year-old heroine, Suzu, a descendent of a distinguished shaman who saved people from catastrophe in the past. Suzu sets out on a journey, along with the spirit of nature, Coluboccoro, to regain peace and nature to the ruined villages.",Released,NA,tt10940888,/eYeCMioUfRE8ToU2K2ua8bbB6bZ.jpg,http://www.coluboccoro.net/
85827,Island of the Blue Dolphins,1964,"[1950,2013]",1964-09-10,en,93,NA,0.3883,6.2,10,"Adventure, Drama, Family, History",United States of America,"English, Spanish","Robert B. Radnitz Productions, Universal Pictures","Based on the beloved book by Scott O'Dell, this family movie tells the adventures of a young Native American girl. After her father is killed by a malevolent white trapper, Karana joins her community as they leave their island home in the Pacific to live on the mainland. Upon her departure, Karana realizes that her brother has been left behind. She immediately swims back to be with him and the two remain on the abandoned island. Though Karana is able to domesticate a wolf, her brother is not so fortunate with the animals and is killed by a pack of wild dogs. She is left to survive against the odds.",Released,A Girl's Incredible Adventure on a Lost Island!,tt0058241,/7Cy89UfnqHHaCCkJbNLXYam4Jvk.jpg,NA
519672,The Most Unknown,2018,"(2013,2020]",2018-03-16,en,92,NA,0.3721,6.4,45,Documentary,United States of America,English,VICE Media,"An epic documentary film that sends nine scientists to extraordinary parts of the world to uncover unexpected answers to some of humanity’s biggest questions. How did life begin? What is time? What is consciousness? How much do we really know?  By introducing researchers from diverse backgrounds for the first time, then dropping them into new, immersive field work they previously hadn’t tackled, the film pushes the boundaries of how science storytelling is approached. What emerges is a deeply human trip to the foundations of discovery and a powerful reminder that the unanswered questions are the most crucial ones to pose.  Directed by Emmy-nominated and Peabody Award-winning filmmaker Ian Cheney and advised by world-renowned filmmaker Werner Herzog, The Most Unknown is an ambitious look at a side of science never before shown on screen.",Released,NA,tt8126390,/kTzgxB70rE21XKCBIBTvhg9wHVG.jpg,https://www.themostunknown.com
663589,SOS: The Salton Sea Walk,2017,"(2013,2020]",2017-11-09,en,64,NA,0.3475,7,1,Documentary,United States of America,English,Black Moon Productions,"As California's largest lake approaches a point of no return, one man will attempt to become the first person to walk around its hazardous shoreline in order to prevent an ecologic disaster that could impact the entire western hemisphere.",Released,NA,tt6507672,/uQpuTtCrRijWyTiPPzYCL92XWYM.jpg,http://sosthewalk.com
1050167,Kangaroo Valley,2022,"(2020,2025]",2022-12-14,en,76,NA,0.2747,6.8,15,Documentary,United States of America,English,AMPLE Entertainment,"Journey to a secret valley in Australia, where a nervous baby kangaroo named Mala faces hungry dingoes and winter snows in this coming-of-age adventure.",Released,NA,tt15553758,/q8T4Zp0b9hSSJkuavEYGF2h7omf.jpg,https://www.netflix.com/title/81362829
805400,A Clear and Present Danger,1970,"[1950,2013]",1970-03-21,en,98,NA,0.2885,NA,NA,"Drama, TV Movie",United States of America,English,Universal Television,The son of a U.S. Senator takes on the cause of clean air when a friend dies of emphysema.,Released,NA,tt0065558,/7xksWTRV16wT4yHd9nKDMY9Xkdf.jpg,NA
461711,The Aurora,2000,"[1950,2013]",2000-08-06,ja,91,NA,0.1876,4.5,2,"Adventure, Animation, Science Fiction",Japan,"English, Japanese",Nippon Television Network Corporation,"Deep-sea archeologist Hiroshi Ibuki is the member of the digging team working at the bottom of the sea hoping to uncover the origins of Earth's existence but instead uncovers a mysterious colony of bacteria which gives off light similar to the Aurora Borealis. The ancient bacteria, once revived, attempt to make the world habitable for themselves - a process that would bring Earth back to its early primal form, killing all current life in the process.",Released,NA,tt1080035,/xXo5ukh1s3K9vLHNNEjekwA1JaC.jpg,NA
441751,Irada,2017,"(2013,2020]",2017-02-17,hi,109,NA,0.2811,7,15,Thriller,India,Hindi,NA,A mysterious bomb blast in a business tycoon's factory prompts the state CM to hire an NIA officer. He meets an ex-army man seeking revenge for his dead daughter and a journalist demanding justice for her slain boyfriend. Nothing is what it seems. The film raises contemporary ecological issue with lot of thrill.,Released,NA,tt6467738,/p7D7sc1cqY1CullErh55wuw5Bwx.jpg,NA
470770,Venus 90,1988,"[1950,2013]",1988-11-04,sv,83,NA,0.2105,NA,NA,Drama,Sweden,Swedish,"SF Studios, Svenska Filminstitutet","A film crew travels out in a future Europe to make a documentary about the birds and threats to the ecological contexts. The motto of the film has been downloaded from the Indian chief, Chief Seattle's famous words from 1855; ""You can not sell the sky, and everything that affects the Earth affect the humans"".",Released,Venus 90,tt0096371,/eNz7HKXvimzpua070DmLCLvPUbX.jpg,http://www.sfi.se/sv/svensk-filmdatabas/Item/?type=MOVIE&itemid=16020
456288,L'Éveil de la Permaculture,2017,"(2013,2020]",2017-04-19,fr,NA,NA,0.2593,6.3,3,Documentary,France,French,L'École de la Permaculture,NA,Released,NA,tt6286546,/tsboMfcSqAAT6hv789OHhSP53e3.jpg,NA
842349,Bigger Than Us,2021,"(2020,2025]",2021-09-22,en,95,NA,0.258,7.1,17,Documentary,France,"Chichewa; Nyanja, English, Indonesian, Portuguese","All You Need is Prod, Big Mother Productions, Elzévir Films","For six years, Melati, 18, has been fighting the plastic pollution that is ravaging her country, Indonesia. Like her, a generation is rising up to fix the world. Everywhere, teenagers and young adults are fighting for human rights, the climate, freedom of expression, social justice, access to education or food. Dignity. Alone against all odds, sometimes risking their lives and safety, they protect, denounce and care for others. The earth. And they change everything. Melati goes to meet them across the globe. At a time when everything seems to be or has been falling apart, these young people show us how to live. And what it means to be in the world today.",Released,NA,tt10150684,/tRknHtQVKpd6EQGOwDFKrP8HSCP.jpg,https://biggerthanus.film/
11711,Die Eisbombe,2008,"[1950,2013]",2008-08-07,de,95,NA,0.2467,7.4,5,"Comedy, Drama",Germany,German,ZDF,"A family in eco-fever. The Schuhmann Weils are radical environmentalists and mother their 19-year-old son like a small child. One day, when a chunk of ice hits the family home and the family seek shelter in a bomb shelter, Tom seizes the opportunity to escape to freedom and self-determination...",Released,NA,tt1166098,/u9Le6OmzXqCgTMcoLz9JnvYH2zQ.jpg,NA
1311060,"Uma casa, uma vida",2014,"(2013,2020]",2014-11-01,pt,NA,NA,0.2376,NA,NA,Documentary,Brazil,Portuguese,Raiz das Imagens,NA,Released,NA,NA,/uSNwFjXjZ1wD31cXfxxvPemVPEl.jpg,NA
198825,Tarahumara (Further and farther),1965,"[1950,2013]",1965-06-08,es,105,NA,0.2011,5.4,8,Drama,Mexico,Spanish,Producciones Matouk,An anthropologist goes to the mountains to study the problems of the indigenous people and finds out that they are being dispossessed of their lands.,Released,NA,tt0058637,/u4uGGDM7VKKUa3EjwRTSPPUne9G.jpg,NA
756005,Kingdom,2019,"(2013,2020]",2019-10-22,en,11,NA,0.2636,NA,NA,"Drama, Science Fiction",Switzerland,NA,NA,"A vast, rocky desert. A lone woman struggles to preserve the last remaining bit of the last remaining glacier with a crazy patchwork of cloth and rags that she retrieves from the abandoned valleys. Sisyphus' work. Only at night, when the blazing sun has disappeared, other creatures appear. Wolves and mountain goats drink in unison from the last source of water. And the woman is no longer alone.",Released,NA,tt10910516,/bk9R9WOX30ykiUKhdKavk3fZrzD.jpg,NA
1023603,Star Dust,1992,"[1950,2013]",1992-09-25,ja,32,NA,0.3145,4.5,2,"Animation, Science Fiction",Japan,Japanese,NA,"In 2061 CE, humanity's indiscriminate pollution of space has substantially hindered the development of space travel. In response, an international federation has designated the sun as a natural incinerator, federally establishing a treaty with the goal of first processing hazardous waste on Jupiter and forming the space environment defense force Cosmo Ecology. However, polluters evading surveillance networks continue to illegally dispose of radioactive waste directly into the sun. As a result, increased solar flare activity is on the verge of turning the Earth into a desert.",Released,NA,tt27179068,/4SMLsIoBOEM6qWWdNq5AulwjqtA.jpg,NA
334159,She Sings to the Stars,2014,"(2013,2020]",2014-11-03,en,106,NA,0.1997,NA,NA,"Drama, Mystery",United States of America,"English, Spanish",Circeo Films,A Native American grandmother who lives very simply alone in the desert actually inhabits a world that her half-Hispanic grandson and a white aging magician are surprised to rediscover.,Released,"You know, anything is possible",tt2862288,/causLCPkvJXE40sro65j6ekx1Zj.jpg,http://shesingstothestars.com/
249828,Bitter Harvest,1981,"[1950,2013]",1981-05-18,en,94,NA,0.1872,1,1,"Drama, TV Movie",United States of America,English,Charles Fries Productions,"A farmer's herd sickens and dies, then his family and neighbors fall ill, so he bucks the state agricultural establishment as he pursues the politically-explosive investigation of how his farm, family, and friends came to be poisoned.",Released,NA,tt0082077,/kYfEP0dC6hMoCl3fmwqjzR1Oya7.jpg,NA
847586,Salvaje,2021,"(2020,2025]",2021-07-01,es,NA,NA,0.1842,6,1,"Documentary, Drama",Hungary,Spanish,Basic Films,NA,Released,NA,tt0372503,/i7ZnGbQ6IpRy3z7CWvV4tImkQdP.jpg,NA
847586,Salvaje,2021,"(2020,2025]",2021-07-01,es,NA,NA,0.1842,6,1,"Documentary, Drama",Spain,Spanish,Basic Films,NA,Released,NA,tt0372503,/i7ZnGbQ6IpRy3z7CWvV4tImkQdP.jpg,NA
847586,Salvaje,2021,"(2020,2025]",2021-07-01,es,NA,NA,0.1842,6,1,"Documentary, Drama",United States of America,Spanish,Basic Films,NA,Released,NA,tt0372503,/i7ZnGbQ6IpRy3z7CWvV4tImkQdP.jpg,NA
396126,Sustainable,2016,"(2013,2020]",2016-05-22,en,96,NA,0.1832,7,23,Documentary,United States of America,English,Hourglass Films,This film weaves together expert analysis of America's food and farming system with a powerful narrative of one extraordinary farmer who is determined to create a sustainable future for his community.,Released,The Future of our Food System Determines the Future of Mankind.,tt5684868,/h6ZhcjWgafI5MFLK5GK69cUDKLZ.jpg,NA
410158,Atlantic,2016,"(2013,2020]",2016-02-05,en,80,NA,0.203,7,NA,"Adventure, Documentary",Canada,English,"Fís Éireann/Screen Ireland, Nordnorsk Filmsenter, Wreckhouse Productions","Documentary about the two big resources in the North Atlantic, fish and oil, and the impact of their exploitation on the environment in various countries on both sides of the Atlantic.",Released,Three Countries. Two Resources. One Choice.,tt5744820,/6IVotlM1uEvgmSMX8HHdi3qpn36.jpg,http://www.theatlanticstream.com/
410158,Atlantic,2016,"(2013,2020]",2016-02-05,en,80,NA,0.203,7,NA,"Adventure, Documentary",Ireland,English,"Fís Éireann/Screen Ireland, Nordnorsk Filmsenter, Wreckhouse Productions","Documentary about the two big resources in the North Atlantic, fish and oil, and the impact of their exploitation on the environment in various countries on both sides of the Atlantic.",Released,Three Countries. Two Resources. One Choice.,tt5744820,/6IVotlM1uEvgmSMX8HHdi3qpn36.jpg,http://www.theatlanticstream.com/
410158,Atlantic,2016,"(2013,2020]",2016-02-05,en,80,NA,0.203,7,NA,"Adventure, Documentary",Norway,English,"Fís Éireann/Screen Ireland, Nordnorsk Filmsenter, Wreckhouse Productions","Documentary about the two big resources in the North Atlantic, fish and oil, and the impact of their exploitation on the environment in various countries on both sides of the Atlantic.",Released,Three Countries. Two Resources. One Choice.,tt5744820,/6IVotlM1uEvgmSMX8HHdi3qpn36.jpg,http://www.theatlanticstream.com/
1333113,Asas do Desespero,2024,"(2020,2025]",2024-08-16,pt,NA,NA,0.1681,NA,NA,Documentary,NA,Portuguese,Rituel Produções,NA,Released,NA,NA,/e8vGtUucf0tnhmAXjnJorgr4acN.jpg,NA
